UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
215293,23, 6,1,1,"R",17435,"R",8677,"R",8758,"R",8,"R",6,"R",2,"R",1333,"R",617,"R",716,"R",905,"R",401,"R",504,"R",450,"R",224,"R",226,"R",10,"R",6,"R",4,"R",13422,"R",6814,"R",6608,"R",506,"R",238,"R",268,"R",202,"R",102,"R",100,"R",599,"R",269,"R",330
215293,24, 1,1,1,"R",3851,"R",1824,"R",2027,"R",2,"R",2,"R",0,"R",432,"R",187,"R",245,"R",206,"R",99,"R",107,"R",111,"R",54,"R",57,"R",2,"R",2,"R",0,"R",2820,"R",1355,"R",1465,"R",130,"R",62,"R",68,"R",36,"R",20,"R",16,"R",112,"R",43,"R",69
215293,25,99,1,1,"R",13584,"R",6853,"R",6731,"R",6,"R",4,"R",2,"R",901,"R",430,"R",471,"R",699,"R",302,"R",397,"R",339,"R",170,"R",169,"R",8,"R",4,"R",4,"R",10602,"R",5459,"R",5143,"R",376,"R",176,"R",200,"R",166,"R",82,"R",84,"R",487,"R",226,"R",261
215293,31, 7,1,1,"R",48,"R",14,"R",34,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",39,"R",11,"R",28,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",2,"R",2,"R",0
215293,32,11,1,3,"R",7586,"R",3568,"R",4018,"R",8,"R",3,"R",5,"R",453,"R",206,"R",247,"R",322,"R",122,"R",200,"R",228,"R",106,"R",122,"R",2,"R",2,"R",0,"R",3765,"R",1647,"R",2118,"R",94,"R",44,"R",50,"R",670,"R",308,"R",362,"R",2044,"R",1130,"R",914
215293,39, 2,1,1,"R",795,"R",420,"R",375,"R",0,"R",0,"R",0,"R",24,"R",11,"R",13,"R",31,"R",14,"R",17,"R",27,"R",10,"R",17,"R",0,"R",0,"R",0,"R",661,"R",360,"R",301,"R",14,"R",4,"R",10,"R",11,"R",7,"R",4,"R",27,"R",14,"R",13
215293,40, 3,1,1,"R",12789,"R",6433,"R",6356,"R",6,"R",4,"R",2,"R",877,"R",419,"R",458,"R",668,"R",288,"R",380,"R",312,"R",160,"R",152,"R",8,"R",4,"R",4,"R",9941,"R",5099,"R",4842,"R",362,"R",172,"R",190,"R",155,"R",75,"R",80,"R",460,"R",212,"R",248
215293,41,28,2,4,"R",3580,"R",1614,"R",1966,"R",0,"R",0,"R",0,"R",154,"R",74,"R",80,"R",213,"R",79,"R",134,"R",90,"R",39,"R",51,"R",0,"R",0,"R",0,"R",2593,"R",1131,"R",1462,"R",52,"R",27,"R",25,"R",311,"R",168,"R",143,"R",167,"R",96,"R",71
215293,42,22,2,1,"R",1132,"R",571,"R",561,"R",0,"R",0,"R",0,"R",65,"R",33,"R",32,"R",107,"R",45,"R",62,"R",30,"R",14,"R",16,"R",0,"R",0,"R",0,"R",841,"R",438,"R",403,"R",21,"R",11,"R",10,"R",52,"R",24,"R",28,"R",16,"R",6,"R",10
215293,43,20,2,1,"R",869,"R",469,"R",400,"R",0,"R",0,"R",0,"R",43,"R",23,"R",20,"R",95,"R",42,"R",53,"R",24,"R",13,"R",11,"R",0,"R",0,"R",0,"R",641,"R",359,"R",282,"R",20,"R",10,"R",10,"R",36,"R",17,"R",19,"R",10,"R",5,"R",5
215293,44,15,2,1,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
215293,45,99,2,1,"R",866,"R",468,"R",398,"R",0,"R",0,"R",0,"R",42,"R",22,"R",20,"R",95,"R",42,"R",53,"R",24,"R",13,"R",11,"R",0,"R",0,"R",0,"R",639,"R",359,"R",280,"R",20,"R",10,"R",10,"R",36,"R",17,"R",19,"R",10,"R",5,"R",5
215293,51,21,2,1,"R",263,"R",102,"R",161,"R",0,"R",0,"R",0,"R",22,"R",10,"R",12,"R",12,"R",3,"R",9,"R",6,"R",1,"R",5,"R",0,"R",0,"R",0,"R",200,"R",79,"R",121,"R",1,"R",1,"R",0,"R",16,"R",7,"R",9,"R",6,"R",1,"R",5
215293,52,25,2,3,"R",2448,"R",1043,"R",1405,"R",0,"R",0,"R",0,"R",89,"R",41,"R",48,"R",106,"R",34,"R",72,"R",60,"R",25,"R",35,"R",0,"R",0,"R",0,"R",1752,"R",693,"R",1059,"R",31,"R",16,"R",15,"R",259,"R",144,"R",115,"R",151,"R",90,"R",61
215293,59,16,2,1,"R",92,"R",48,"R",44,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",8,"R",5,"R",3,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",67,"R",34,"R",33,"R",7,"R",4,"R",3,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0
215293,60,17,2,1,"R",774,"R",420,"R",354,"R",0,"R",0,"R",0,"R",37,"R",20,"R",17,"R",87,"R",37,"R",50,"R",22,"R",12,"R",10,"R",0,"R",0,"R",0,"R",572,"R",325,"R",247,"R",13,"R",6,"R",7,"R",33,"R",15,"R",18,"R",10,"R",5,"R",5
217156, 1,29,3,4,"R",8943,"R",4347,"R",4596,"R",27,"R",11,"R",16,"R",1036,"R",469,"R",567,"R",513,"R",215,"R",298,"R",860,"R",357,"R",503,"R",9,"R",5,"R",4,"R",3792,"R",2000,"R",1792,"R",371,"R",154,"R",217,"R",846,"R",372,"R",474,"R",1489,"R",764,"R",725
217156, 2,99,3,1,"R",6455,"R",3101,"R",3354,"R",24,"R",10,"R",14,"R",797,"R",359,"R",438,"R",402,"R",182,"R",220,"R",683,"R",275,"R",408,"R",7,"R",3,"R",4,"R",2766,"R",1469,"R",1297,"R",336,"R",140,"R",196,"R",652,"R",292,"R",360,"R",788,"R",371,"R",417
217156, 3,99,3,1,"R",6182,"R",3002,"R",3180,"R",24,"R",10,"R",14,"R",762,"R",349,"R",413,"R",397,"R",180,"R",217,"R",670,"R",272,"R",398,"R",6,"R",2,"R",4,"R",2675,"R",1430,"R",1245,"R",332,"R",138,"R",194,"R",595,"R",271,"R",324,"R",721,"R",350,"R",371
217156, 4,99,3,1,"R",1542,"R",754,"R",788,"R",8,"R",3,"R",5,"R",221,"R",104,"R",117,"R",117,"R",56,"R",61,"R",194,"R",77,"R",117,"R",2,"R",0,"R",2,"R",620,"R",343,"R",277,"R",84,"R",34,"R",50,"R",121,"R",52,"R",69,"R",175,"R",85,"R",90
217156, 5,99,3,1,"R",4640,"R",2248,"R",2392,"R",16,"R",7,"R",9,"R",541,"R",245,"R",296,"R",280,"R",124,"R",156,"R",476,"R",195,"R",281,"R",4,"R",2,"R",2,"R",2055,"R",1087,"R",968,"R",248,"R",104,"R",144,"R",474,"R",219,"R",255,"R",546,"R",265,"R",281
217156,11,99,3,1,"R",273,"R",99,"R",174,"R",0,"R",0,"R",0,"R",35,"R",10,"R",25,"R",5,"R",2,"R",3,"R",13,"R",3,"R",10,"R",1,"R",1,"R",0,"R",91,"R",39,"R",52,"R",4,"R",2,"R",2,"R",57,"R",21,"R",36,"R",67,"R",21,"R",46
217156,12,99,3,3,"R",2488,"R",1246,"R",1242,"R",3,"R",1,"R",2,"R",239,"R",110,"R",129,"R",111,"R",33,"R",78,"R",177,"R",82,"R",95,"R",2,"R",2,"R",0,"R",1026,"R",531,"R",495,"R",35,"R",14,"R",21,"R",194,"R",80,"R",114,"R",701,"R",393,"R",308
217156,19,99,3,1,"R",77,"R",49,"R",28,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",23,"R",15,"R",8,"R",2,"R",2,"R",0,"R",12,"R",9,"R",3,"R",32,"R",18,"R",14
217156,20,99,3,1,"R",4563,"R",2199,"R",2364,"R",16,"R",7,"R",9,"R",539,"R",244,"R",295,"R",278,"R",123,"R",155,"R",472,"R",192,"R",280,"R",4,"R",2,"R",2,"R",2032,"R",1072,"R",960,"R",246,"R",102,"R",144,"R",462,"R",210,"R",252,"R",514,"R",247,"R",267
217156,21,14,1,4,"R",8527,"R",4198,"R",4329,"R",27,"R",11,"R",16,"R",988,"R",454,"R",534,"R",503,"R",211,"R",292,"R",842,"R",354,"R",488,"R",8,"R",4,"R",4,"R",3618,"R",1925,"R",1693,"R",363,"R",151,"R",212,"R",756,"R",341,"R",415,"R",1422,"R",747,"R",675
217156,22, 8,1,1,"R",6168,"R",2998,"R",3170,"R",24,"R",10,"R",14,"R",756,"R",346,"R",410,"R",396,"R",179,"R",217,"R",668,"R",272,"R",396,"R",6,"R",2,"R",4,"R",2665,"R",1424,"R",1241,"R",330,"R",137,"R",193,"R",591,"R",269,"R",322,"R",732,"R",359,"R",373
217156,23, 6,1,1,"R",6147,"R",2982,"R",3165,"R",24,"R",10,"R",14,"R",755,"R",345,"R",410,"R",395,"R",179,"R",216,"R",667,"R",272,"R",395,"R",6,"R",2,"R",4,"R",2662,"R",1422,"R",1240,"R",330,"R",137,"R",193,"R",589,"R",267,"R",322,"R",719,"R",348,"R",371
217156,24, 1,1,1,"R",1542,"R",754,"R",788,"R",8,"R",3,"R",5,"R",221,"R",104,"R",117,"R",117,"R",56,"R",61,"R",194,"R",77,"R",117,"R",2,"R",0,"R",2,"R",620,"R",343,"R",277,"R",84,"R",34,"R",50,"R",121,"R",52,"R",69,"R",175,"R",85,"R",90
217156,25,99,1,1,"R",4605,"R",2228,"R",2377,"R",16,"R",7,"R",9,"R",534,"R",241,"R",293,"R",278,"R",123,"R",155,"R",473,"R",195,"R",278,"R",4,"R",2,"R",2,"R",2042,"R",1079,"R",963,"R",246,"R",103,"R",143,"R",468,"R",215,"R",253,"R",544,"R",263,"R",281
217156,31, 7,1,1,"R",21,"R",16,"R",5,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",13,"R",11,"R",2
217156,32,11,1,3,"R",2359,"R",1200,"R",1159,"R",3,"R",1,"R",2,"R",232,"R",108,"R",124,"R",107,"R",32,"R",75,"R",174,"R",82,"R",92,"R",2,"R",2,"R",0,"R",953,"R",501,"R",452,"R",33,"R",14,"R",19,"R",165,"R",72,"R",93,"R",690,"R",388,"R",302
217156,39, 2,1,1,"R",77,"R",49,"R",28,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",23,"R",15,"R",8,"R",2,"R",2,"R",0,"R",12,"R",9,"R",3,"R",32,"R",18,"R",14
217156,40, 3,1,1,"R",4528,"R",2179,"R",2349,"R",16,"R",7,"R",9,"R",532,"R",240,"R",292,"R",276,"R",122,"R",154,"R",469,"R",192,"R",277,"R",4,"R",2,"R",2,"R",2019,"R",1064,"R",955,"R",244,"R",101,"R",143,"R",456,"R",206,"R",250,"R",512,"R",245,"R",267
217156,41,28,2,4,"R",416,"R",149,"R",267,"R",0,"R",0,"R",0,"R",48,"R",15,"R",33,"R",10,"R",4,"R",6,"R",18,"R",3,"R",15,"R",1,"R",1,"R",0,"R",174,"R",75,"R",99,"R",8,"R",3,"R",5,"R",90,"R",31,"R",59,"R",67,"R",17,"R",50
217156,42,22,2,1,"R",287,"R",103,"R",184,"R",0,"R",0,"R",0,"R",41,"R",13,"R",28,"R",6,"R",3,"R",3,"R",15,"R",3,"R",12,"R",1,"R",1,"R",0,"R",101,"R",45,"R",56,"R",6,"R",3,"R",3,"R",61,"R",23,"R",38,"R",56,"R",12,"R",44
217156,43,20,2,1,"R",35,"R",20,"R",15,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3,"R",2,"R",1,"R",1,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",13,"R",8,"R",5,"R",2,"R",1,"R",1,"R",6,"R",4,"R",2,"R",2,"R",2,"R",0
217156,45,99,2,1,"R",35,"R",20,"R",15,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3,"R",2,"R",1,"R",1,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",13,"R",8,"R",5,"R",2,"R",1,"R",1,"R",6,"R",4,"R",2,"R",2,"R",2,"R",0
217156,51,21,2,1,"R",252,"R",83,"R",169,"R",0,"R",0,"R",0,"R",34,"R",9,"R",25,"R",4,"R",2,"R",2,"R",12,"R",3,"R",9,"R",1,"R",1,"R",0,"R",88,"R",37,"R",51,"R",4,"R",2,"R",2,"R",55,"R",19,"R",36,"R",54,"R",10,"R",44
217156,52,25,2,3,"R",129,"R",46,"R",83,"R",0,"R",0,"R",0,"R",7,"R",2,"R",5,"R",4,"R",1,"R",3,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",73,"R",30,"R",43,"R",2,"R",0,"R",2,"R",29,"R",8,"R",21,"R",11,"R",5,"R",6
217156,60,17,2,1,"R",35,"R",20,"R",15,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3,"R",2,"R",1,"R",1,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",13,"R",8,"R",5,"R",2,"R",1,"R",1,"R",6,"R",4,"R",2,"R",2,"R",2,"R",0
227757, 1,29,3,4,"R",6628,"R",3743,"R",2885,"R",7,"R",5,"R",2,"R",1055,"R",550,"R",505,"R",336,"R",163,"R",173,"R",761,"R",391,"R",370,"R",6,"R",2,"R",4,"R",2578,"R",1522,"R",1056,"R",234,"R",105,"R",129,"R",161,"R",98,"R",63,"R",1490,"R",907,"R",583
227757, 2,99,3,1,"R",3965,"R",2041,"R",1924,"R",6,"R",4,"R",2,"R",840,"R",421,"R",419,"R",253,"R",117,"R",136,"R",591,"R",284,"R",307,"R",0,"R",0,"R",0,"R",1551,"R",870,"R",681,"R",185,"R",81,"R",104,"R",55,"R",27,"R",28,"R",484,"R",237,"R",247
227757, 3,99,3,1,"R",3920,"R",2010,"R",1910,"R",6,"R",4,"R",2,"R",838,"R",419,"R",419,"R",252,"R",117,"R",135,"R",590,"R",284,"R",306,"R",0,"R",0,"R",0,"R",1546,"R",867,"R",679,"R",184,"R",80,"R",104,"R",55,"R",27,"R",28,"R",449,"R",212,"R",237
227757, 4,99,3,1,"R",976,"R",511,"R",465,"R",0,"R",0,"R",0,"R",212,"R",104,"R",108,"R",54,"R",20,"R",34,"R",162,"R",86,"R",76,"R",0,"R",0,"R",0,"R",358,"R",209,"R",149,"R",43,"R",22,"R",21,"R",12,"R",4,"R",8,"R",135,"R",66,"R",69
227757, 5,99,3,1,"R",2944,"R",1499,"R",1445,"R",6,"R",4,"R",2,"R",626,"R",315,"R",311,"R",198,"R",97,"R",101,"R",428,"R",198,"R",230,"R",0,"R",0,"R",0,"R",1188,"R",658,"R",530,"R",141,"R",58,"R",83,"R",43,"R",23,"R",20,"R",314,"R",146,"R",168
227757,11,99,3,1,"R",45,"R",31,"R",14,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",35,"R",25,"R",10
227757,12,99,3,3,"R",2663,"R",1702,"R",961,"R",1,"R",1,"R",0,"R",215,"R",129,"R",86,"R",83,"R",46,"R",37,"R",170,"R",107,"R",63,"R",6,"R",2,"R",4,"R",1027,"R",652,"R",375,"R",49,"R",24,"R",25,"R",106,"R",71,"R",35,"R",1006,"R",670,"R",336
227757,19,99,3,1,"R",57,"R",34,"R",23,"R",0,"R",0,"R",0,"R",14,"R",7,"R",7,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",19,"R",13,"R",6,"R",3,"R",1,"R",2,"R",4,"R",3,"R",1,"R",15,"R",8,"R",7
227757,20,99,3,1,"R",2887,"R",1465,"R",1422,"R",6,"R",4,"R",2,"R",612,"R",308,"R",304,"R",198,"R",97,"R",101,"R",426,"R",196,"R",230,"R",0,"R",0,"R",0,"R",1169,"R",645,"R",524,"R",138,"R",57,"R",81,"R",39,"R",20,"R",19,"R",299,"R",138,"R",161
227757,21,14,1,4,"R",6356,"R",3597,"R",2759,"R",6,"R",4,"R",2,"R",1029,"R",534,"R",495,"R",320,"R",156,"R",164,"R",748,"R",385,"R",363,"R",3,"R",2,"R",1,"R",2443,"R",1463,"R",980,"R",225,"R",100,"R",125,"R",156,"R",95,"R",61,"R",1426,"R",858,"R",568
227757,22, 8,1,1,"R",3904,"R",1995,"R",1909,"R",5,"R",3,"R",2,"R",834,"R",416,"R",418,"R",248,"R",113,"R",135,"R",587,"R",282,"R",305,"R",0,"R",0,"R",0,"R",1512,"R",841,"R",671,"R",182,"R",79,"R",103,"R",55,"R",27,"R",28,"R",481,"R",234,"R",247
227757,23, 6,1,1,"R",3867,"R",1969,"R",1898,"R",5,"R",3,"R",2,"R",834,"R",416,"R",418,"R",248,"R",113,"R",135,"R",586,"R",282,"R",304,"R",0,"R",0,"R",0,"R",1511,"R",840,"R",671,"R",182,"R",79,"R",103,"R",55,"R",27,"R",28,"R",446,"R",209,"R",237
227757,24, 1,1,1,"R",976,"R",511,"R",465,"R",0,"R",0,"R",0,"R",212,"R",104,"R",108,"R",54,"R",20,"R",34,"R",162,"R",86,"R",76,"R",0,"R",0,"R",0,"R",358,"R",209,"R",149,"R",43,"R",22,"R",21,"R",12,"R",4,"R",8,"R",135,"R",66,"R",69
227757,25,99,1,1,"R",2891,"R",1458,"R",1433,"R",5,"R",3,"R",2,"R",622,"R",312,"R",310,"R",194,"R",93,"R",101,"R",424,"R",196,"R",228,"R",0,"R",0,"R",0,"R",1153,"R",631,"R",522,"R",139,"R",57,"R",82,"R",43,"R",23,"R",20,"R",311,"R",143,"R",168
227757,31, 7,1,1,"R",37,"R",26,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35,"R",25,"R",10
227757,32,11,1,3,"R",2452,"R",1602,"R",850,"R",1,"R",1,"R",0,"R",195,"R",118,"R",77,"R",72,"R",43,"R",29,"R",161,"R",103,"R",58,"R",3,"R",2,"R",1,"R",931,"R",622,"R",309,"R",43,"R",21,"R",22,"R",101,"R",68,"R",33,"R",945,"R",624,"R",321
227757,39, 2,1,1,"R",57,"R",34,"R",23,"R",0,"R",0,"R",0,"R",14,"R",7,"R",7,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",19,"R",13,"R",6,"R",3,"R",1,"R",2,"R",4,"R",3,"R",1,"R",15,"R",8,"R",7
227757,40, 3,1,1,"R",2834,"R",1424,"R",1410,"R",5,"R",3,"R",2,"R",608,"R",305,"R",303,"R",194,"R",93,"R",101,"R",422,"R",194,"R",228,"R",0,"R",0,"R",0,"R",1134,"R",618,"R",516,"R",136,"R",56,"R",80,"R",39,"R",20,"R",19,"R",296,"R",135,"R",161
227757,41,28,2,4,"R",272,"R",146,"R",126,"R",1,"R",1,"R",0,"R",26,"R",16,"R",10,"R",16,"R",7,"R",9,"R",13,"R",6,"R",7,"R",3,"R",0,"R",3,"R",135,"R",59,"R",76,"R",9,"R",5,"R",4,"R",5,"R",3,"R",2,"R",64,"R",49,"R",15
227757,42,22,2,1,"R",61,"R",46,"R",15,"R",1,"R",1,"R",0,"R",6,"R",5,"R",1,"R",5,"R",4,"R",1,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",39,"R",29,"R",10,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
227757,43,20,2,1,"R",53,"R",41,"R",12,"R",1,"R",1,"R",0,"R",4,"R",3,"R",1,"R",4,"R",4,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",35,"R",27,"R",8,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
227757,45,99,2,1,"R",53,"R",41,"R",12,"R",1,"R",1,"R",0,"R",4,"R",3,"R",1,"R",4,"R",4,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",35,"R",27,"R",8,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
227757,51,21,2,1,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
227757,52,25,2,3,"R",211,"R",100,"R",111,"R",0,"R",0,"R",0,"R",20,"R",11,"R",9,"R",11,"R",3,"R",8,"R",9,"R",4,"R",5,"R",3,"R",0,"R",3,"R",96,"R",30,"R",66,"R",6,"R",3,"R",3,"R",5,"R",3,"R",2,"R",61,"R",46,"R",15
227757,60,17,2,1,"R",53,"R",41,"R",12,"R",1,"R",1,"R",0,"R",4,"R",3,"R",1,"R",4,"R",4,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",35,"R",27,"R",8,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
228723, 1,29,3,4,"R",55697,"R",29610,"R",26087,"R",148,"R",83,"R",65,"R",2620,"R",1487,"R",1133,"R",1622,"R",732,"R",890,"R",9670,"R",4825,"R",4845,"R",46,"R",34,"R",12,"R",35213,"R",18443,"R",16770,"R",1429,"R",752,"R",677,"R",297,"R",177,"R",120,"R",4652,"R",3077,"R",1575
228723, 2,99,3,1,"R",44072,"R",23005,"R",21067,"R",128,"R",71,"R",57,"R",2178,"R",1230,"R",948,"R",1208,"R",555,"R",653,"R",8634,"R",4304,"R",4330,"R",44,"R",32,"R",12,"R",29855,"R",15632,"R",14223,"R",1267,"R",668,"R",599,"R",89,"R",53,"R",36,"R",669,"R",460,"R",209
228723, 3,99,3,1,"R",43931,"R",22923,"R",21008,"R",128,"R",71,"R",57,"R",2174,"R",1227,"R",947,"R",1206,"R",555,"R",651,"R",8626,"R",4301,"R",4325,"R",44,"R",32,"R",12,"R",29832,"R",15625,"R",14207,"R",1266,"R",667,"R",599,"R",84,"R",48,"R",36,"R",571,"R",397,"R",174
228723, 4,99,3,1,"R",10241,"R",5066,"R",5175,"R",22,"R",14,"R",8,"R",576,"R",308,"R",268,"R",346,"R",140,"R",206,"R",2442,"R",1151,"R",1291,"R",10,"R",10,"R",0,"R",6463,"R",3238,"R",3225,"R",305,"R",161,"R",144,"R",14,"R",8,"R",6,"R",63,"R",36,"R",27
228723, 5,99,3,1,"R",33690,"R",17857,"R",15833,"R",106,"R",57,"R",49,"R",1598,"R",919,"R",679,"R",860,"R",415,"R",445,"R",6184,"R",3150,"R",3034,"R",34,"R",22,"R",12,"R",23369,"R",12387,"R",10982,"R",961,"R",506,"R",455,"R",70,"R",40,"R",30,"R",508,"R",361,"R",147
228723,11,99,3,1,"R",141,"R",82,"R",59,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",2,"R",0,"R",2,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",23,"R",7,"R",16,"R",1,"R",1,"R",0,"R",5,"R",5,"R",0,"R",98,"R",63,"R",35
228723,12,99,3,3,"R",11625,"R",6605,"R",5020,"R",20,"R",12,"R",8,"R",442,"R",257,"R",185,"R",414,"R",177,"R",237,"R",1036,"R",521,"R",515,"R",2,"R",2,"R",0,"R",5358,"R",2811,"R",2547,"R",162,"R",84,"R",78,"R",208,"R",124,"R",84,"R",3983,"R",2617,"R",1366
228723,19,99,3,1,"R",2309,"R",1230,"R",1079,"R",14,"R",8,"R",6,"R",78,"R",49,"R",29,"R",44,"R",25,"R",19,"R",380,"R",208,"R",172,"R",1,"R",0,"R",1,"R",1634,"R",856,"R",778,"R",64,"R",30,"R",34,"R",6,"R",1,"R",5,"R",88,"R",53,"R",35
228723,20,99,3,1,"R",31381,"R",16627,"R",14754,"R",92,"R",49,"R",43,"R",1520,"R",870,"R",650,"R",816,"R",390,"R",426,"R",5804,"R",2942,"R",2862,"R",33,"R",22,"R",11,"R",21735,"R",11531,"R",10204,"R",897,"R",476,"R",421,"R",64,"R",39,"R",25,"R",420,"R",308,"R",112
228723,21,14,1,4,"R",48780,"R",25966,"R",22814,"R",126,"R",68,"R",58,"R",2288,"R",1296,"R",992,"R",1380,"R",630,"R",750,"R",8639,"R",4289,"R",4350,"R",39,"R",29,"R",10,"R",30434,"R",15931,"R",14503,"R",1260,"R",670,"R",590,"R",240,"R",144,"R",96,"R",4374,"R",2909,"R",1465
228723,22, 8,1,1,"R",39641,"R",20619,"R",19022,"R",109,"R",58,"R",51,"R",2001,"R",1123,"R",878,"R",1117,"R",511,"R",606,"R",7933,"R",3926,"R",4007,"R",37,"R",27,"R",10,"R",26582,"R",13881,"R",12701,"R",1137,"R",603,"R",534,"R",82,"R",49,"R",33,"R",643,"R",441,"R",202
228723,23, 6,1,1,"R",39535,"R",20552,"R",18983,"R",109,"R",58,"R",51,"R",2001,"R",1123,"R",878,"R",1117,"R",511,"R",606,"R",7931,"R",3925,"R",4006,"R",37,"R",27,"R",10,"R",26579,"R",13881,"R",12698,"R",1137,"R",603,"R",534,"R",79,"R",46,"R",33,"R",545,"R",378,"R",167
228723,24, 1,1,1,"R",9030,"R",4444,"R",4586,"R",16,"R",9,"R",7,"R",529,"R",283,"R",246,"R",329,"R",132,"R",197,"R",2227,"R",1038,"R",1189,"R",10,"R",10,"R",0,"R",5579,"R",2788,"R",2791,"R",263,"R",140,"R",123,"R",14,"R",8,"R",6,"R",63,"R",36,"R",27
228723,25,99,1,1,"R",30505,"R",16108,"R",14397,"R",93,"R",49,"R",44,"R",1472,"R",840,"R",632,"R",788,"R",379,"R",409,"R",5704,"R",2887,"R",2817,"R",27,"R",17,"R",10,"R",21000,"R",11093,"R",9907,"R",874,"R",463,"R",411,"R",65,"R",38,"R",27,"R",482,"R",342,"R",140
228723,31, 7,1,1,"R",106,"R",67,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",98,"R",63,"R",35
